SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
T105000-6,T105000-6-0070,,,,WEIGHT,Weight,UTERUS,0.561,g,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.86736,%,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,WEIGHT,Weight,BRAIN,1.806,g,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,WEIGHT,Weight,LIVER,9.187,g,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.4122,%,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,WEIGHT,Weight,KIDNEYS,1.463,g,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.70263,%,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,WEIGHT,Weight,OVARIES,0.159,g,31,F,Dose group 2
T105000-6,T105000-6-0070,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.07636,%,31,F,Dose group 2
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,THYMUS,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,LIVER,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,HEART,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,BRAIN,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,KIDNEYS,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,SPLEEN,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,ADRENAL GLANDS,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,UTERUS,,,,F,Dose group 3
T105000-6,T105000-6-0071,,NOT DONE,"Animal was prematurely sacrificed, no organ weights were recorded.",WEIGHT,Weight,OVARIES,,,,F,Dose group 3
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,SEMINAL VESICLES,1.073,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.30112,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,ADRENAL GLANDS,0.062,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02225,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,SPLEEN,0.653,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.23436,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,THYMUS,0.507,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18196,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,BRAIN,1.98,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.71062,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,HEART,0.927,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3327,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,LIVER,12.084,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.3369,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,KIDNEYS,2.216,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.79532,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,TESTES,3.299,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.184,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,EPIDIDYMIDES,1.249,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.44826,%,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,WEIGHT,Weight,PROSTATE GLAND,0.839,g,29,M,Dose group 1
T105000-6,T105000-6-0016,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.3851,%,29,M,Dose group 1
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,BRAIN,1.886,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18218,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,HEART,0.891,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,HEART,0.293,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,LIVER,13.954,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.5886,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,KIDNEYS,2.21,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.72674,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,TESTES,3.451,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1348,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,EPIDIDYMIDES,1,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.32884,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,PROSTATE GLAND,0.713,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.23446,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,SEMINAL VESICLES,0.894,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.29398,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,ADRENAL GLANDS,0.062,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02039,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,SPLEEN,0.581,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19106,%,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,WEIGHT,Weight,THYMUS,0.554,g,29,M,Dose group 2
T105000-6,T105000-6-0024,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.62019,%,29,M,Dose group 2
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,BRAIN,1.866,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14797,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,HEART,0.927,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,HEART,0.43825,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,LIVER,7.955,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.7608,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,KIDNEYS,1.318,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.6231,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,OVARIES,0.191,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.0903,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,UTERUS,0.928,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.43872,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,ADRENAL GLANDS,0.063,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02978,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,SPLEEN,0.429,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20281,%,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,WEIGHT,Weight,THYMUS,0.313,g,30,F,Dose group 1
T105000-6,T105000-6-0054,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.88217,%,30,F,Dose group 1
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,SPLEEN,0.686,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02806,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,THYMUS,0.596,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19906,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,BRAIN,1.952,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.65196,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,HEART,1.017,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33968,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,LIVER,12.617,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.2141,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,KIDNEYS,2.199,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.73446,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,TESTES,3.159,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.0551,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,EPIDIDYMIDES,1.041,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.34769,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,PROSTATE GLAND,0.673,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.22478,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,SEMINAL VESICLES,1.073,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.35838,%,29,M,Control
T105000-6,T105000-6-0006,,,,WEIGHT,Weight,ADRENAL GLANDS,0.084,g,29,M,Control
T105000-6,T105000-6-0006,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.22912,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,BRAIN,2.051,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.18677,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,HEART,0.929,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,HEART,0.35194,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,LIVER,10.644,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0324,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,KIDNEYS,1.854,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.70237,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,TESTES,2.964,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1229,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,EPIDIDYMIDES,1.012,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.38339,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,PROSTATE GLAND,0.771,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.29209,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,SEMINAL VESICLES,1.087,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.4118,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,ADRENAL GLANDS,0.093,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03523,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,SPLEEN,0.457,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.17313,%,29,M,Control
T105000-6,T105000-6-0008,,,,WEIGHT,Weight,THYMUS,0.493,g,29,M,Control
T105000-6,T105000-6-0008,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.777,%,29,M,Control
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,SPLEEN,0.54,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02073,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,THYMUS,0.34,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.12588,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,BRAIN,2.058,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.76197,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,HEART,0.827,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3062,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,LIVER,12.154,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.5,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,KIDNEYS,2.057,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.7616,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,TESTES,3.088,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1433,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,EPIDIDYMIDES,0.996,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.36877,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,PROSTATE GLAND,0.381,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.14107,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,SEMINAL VESICLES,1.164,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.43097,%,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,WEIGHT,Weight,ADRENAL GLANDS,0.056,g,29,M,Dose group 1
T105000-6,T105000-6-0011,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19993,%,29,M,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,HEART,0.37812,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,LIVER,8.514,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.7004,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,KIDNEYS,1.705,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.74103,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,OVARIES,0.189,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.08214,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,UTERUS,0.762,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.33118,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,ADRENAL GLANDS,0.083,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.03607,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,SPLEEN,0.485,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21079,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,THYMUS,0.393,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.17081,%,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,HEART,0.87,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,WEIGHT,Weight,BRAIN,2.016,g,30,F,Dose group 1
T105000-6,T105000-6-0056,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.8762,%,30,F,Dose group 1
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,BRAIN,1.971,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14506,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,HEART,0.979,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3679,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,LIVER,13.125,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.9323,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,KIDNEYS,2.116,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.79518,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,TESTES,2.757,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.0361,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,EPIDIDYMIDES,1.255,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.47162,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,PROSTATE GLAND,0.853,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.32055,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,SEMINAL VESICLES,0.936,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.35174,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,ADRENAL GLANDS,0.073,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02743,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,SPLEEN,0.516,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19391,%,29,M,Control
T105000-6,T105000-6-0001,,,,WEIGHT,Weight,THYMUS,0.386,g,29,M,Control
T105000-6,T105000-6-0001,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.74069,%,29,M,Control
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,ADRENAL GLANDS,0.079,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,SEMINAL VESICLES,0.3795,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,SPLEEN,0.685,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20914,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,THYMUS,0.506,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15449,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,BRAIN,2.055,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.62742,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,HEART,1.522,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,HEART,0.46469,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,LIVER,13.974,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.2664,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,KIDNEYS,2.348,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.71687,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,TESTES,3.559,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.0866,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,EPIDIDYMIDES,1.104,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.33707,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,PROSTATE GLAND,0.646,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.19723,%,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,WEIGHT,Weight,SEMINAL VESICLES,1.243,g,29,M,Dose group 2
T105000-6,T105000-6-0028,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02412,%,29,M,Dose group 2
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,BRAIN,1.881,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,HEART,0.883,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,HEART,0.39249,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,LIVER,9.21,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0938,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,KIDNEYS,1.603,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.71252,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,OVARIES,0.139,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,OVARIES,0.06178,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,UTERUS,0.505,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.22447,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,ADRENAL GLANDS,0.062,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,ADRENAL GLANDS,0.02756,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,SPLEEN,0.428,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.19024,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,WEIGHT,Weight,THYMUS,0.482,g,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.83609,%,30,F,Dose group 1
T105000-6,T105000-6-0058,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21425,%,30,F,Dose group 1
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,BRAIN,1.857,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13749,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,HEART,0.833,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,HEART,0.31122,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,LIVER,10.969,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,LIVER,4.0981,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,KIDNEYS,1.932,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,KIDNEYS,0.72181,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,TESTES,3.008,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,TESTES,1.1238,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,EPIDIDYMIDES,0.861,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIDES,0.32168,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,PROSTATE GLAND,0.635,g,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,OWBW,Organ to Body Weight Ratio,PROSTATE GLAND,0.23724,%,29,M,Dose group 2
T105000-6,T105000-6-0021,,,,WEIGHT,Weight,SEMINAL VESICLES,0.364,g,29,M,Dose group 2
